Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit,DayOfWeek,Month,DayOfYear,WeekOfYear,IsWeekend
'1111164',BAR1,7.504061108092527,KG,2023-05-31,H,2,5,151,22,0
'1111164',BAR1,6.811464618663851,KG,2023-06-03,H,5,6,154,22,1
'1111164',BAR1,7.034387929915503,KG,2023-06-03,H,5,6,154,22,1
'1111164',BAR1,6.811464618663851,KG,2023-06-08,H,3,6,159,23,0
'1111164',BAR1,7.504061108092527,KG,2023-06-13,H,1,6,164,24,0
'1111164',BAR1,7.504061108092527,KG,2023-06-16,H,4,6,167,24,0
'1111164',BAR1,7.621782937121438,KG,2023-07-06,H,3,7,187,27,0
'1111164',BAR1,7.034387929915503,KG,2023-07-13,H,3,7,194,28,0
'1111164',BAR1,7.504061108092527,KG,2023-07-19,H,2,7,200,29,0
'1111164',BAR1,6.811464618663851,KG,2023-07-25,H,1,7,206,30,0
'1111164',BAR1,5.428468051013081,KG,2023-07-25,H,1,7,206,30,0
'1111164',BAR1,6.811464618663851,KG,2023-07-31,H,0,7,212,31,0
'1111164',BAR1,7.504061108092527,KG,2023-08-05,H,5,8,217,31,1
'1111164',BAR1,6.811464618663851,KG,2023-08-15,H,1,8,227,33,0
'1111164',BAR1,5.610057704092888,KG,2023-08-22,H,1,8,234,34,0
'1111164',BAR1,6.760229274126516,KG,2023-08-22,H,1,8,234,34,0
'1111164',BAR1,6.811464618663851,KG,2023-08-22,H,1,8,234,34,0
'1111164',BAR1,7.034387929915503,KG,2023-09-05,H,1,9,248,36,0
'1111164',BAR1,6.811464618663851,KG,2023-09-05,H,1,9,248,36,0
'1111164',BAR1,7.3847841731646255,KG,2023-09-06,H,2,9,249,36,0
'1111164',BAR1,6.119417911418443,KG,2023-09-12,H,1,9,255,37,0
'1111164',BAR1,7.504061108092527,KG,2023-09-12,H,1,9,255,37,0
'1111164',BAR1,9.11305824916963,KG,2023-09-18,S,0,9,261,38,0
'1111164',BAR1,7.034387929915503,KG,2023-09-20,H,2,9,263,38,0
'1111164',BAR1,7.504061108092527,KG,2023-10-01,H,6,10,274,39,1
'1111164',BAR1,6.811464618663851,KG,2023-10-13,H,4,10,286,41,0
'1111164',BAR1,7.504061108092527,KG,2023-10-19,H,3,10,292,42,0
'1111164',BAR1,7.504061108092527,KG,2023-10-23,H,0,10,296,43,0
'1111164',BAR1,7.504061108092527,KG,2023-10-30,H,0,10,303,44,0
'1111164',BAR1,8.602306100789416,KG,2023-10-30,S,0,10,303,44,0
'1111164',BAR1,6.168103320766439,KG,2023-10-30,S,0,10,303,44,0
'1111164',BAR1,6.455261454444196,KG,2023-10-30,S,0,10,303,44,0
'1111164',BAR1,7.504061108092527,KG,2023-10-30,S,0,10,303,44,0
'1111164',BAR1,6.556891986065557,KG,2023-10-30,S,0,10,303,44,0
'1111164',BAR1,6.811464618663851,KG,2023-11-09,H,3,11,313,45,0
'1111164',BAR1,7.504061108092527,KG,2023-11-13,H,0,11,317,46,0
'1111164',BAR1,5.428468051013081,KG,2023-11-13,H,0,11,317,46,0
'1111164',BAR1,7.621782937121438,KG,2023-11-20,H,0,11,324,47,0
'1111164',BAR1,7.504061108092527,KG,2023-11-27,H,0,11,331,48,0
'1111164',BAR1,6.119417911418443,KG,2023-12-04,H,0,12,338,49,0
'1111164',BAR1,7.504061108092527,KG,2023-12-04,H,0,12,338,49,0
'1111164',BAR1,9.007709979784343,KG,2023-12-11,S,0,12,345,50,0
'1111164',BAR1,6.168103320766439,KG,2023-12-11,S,0,12,345,50,0
'1111164',BAR1,6.068240385910031,KG,2023-12-11,S,0,12,345,50,0
'1111164',BAR1,7.504061108092527,KG,2023-12-12,H,1,12,346,50,0
'1111164',BAR1,7.034387929915503,KG,2023-12-19,H,1,12,353,51,0
'1111164',BAR1,6.811464618663851,KG,2023-12-19,H,1,12,353,51,0
'1111164',BAR1,6.455261454444196,KG,2024-01-04,H,3,1,4,1,0
'1111164',BAR1,6.811464618663851,KG,2024-01-04,H,3,1,4,1,0
'1111164',BAR1,6.214528095222021,KG,2024-01-04,H,3,1,4,1,0
'1111164',BAR1,6.811464618663851,KG,2024-01-15,H,0,1,15,3,0
'1111164',BAR1,6.258892890532495,KG,2024-01-22,S,0,1,22,4,0
'1111164',BAR1,6.068240385910031,KG,2024-01-22,S,0,1,22,4,0
'1111164',BAR1,6.760229274126516,KG,2024-01-22,S,0,1,22,4,0
'1111164',BAR1,8.889942251757743,KG,2024-01-22,S,0,1,22,4,0
'1111164',BAR1,7.504061108092527,KG,2024-01-23,H,1,1,23,4,0
'1111164',BAR1,6.119417911418443,KG,2024-01-23,H,1,1,23,4,0
'1111164',BAR1,7.301822342137932,KG,2024-01-24,H,2,1,24,4,0
'1111164',BAR1,7.504061108092527,KG,2024-01-31,H,2,1,31,5,0
'1111164',BAR1,6.119417911418443,KG,2024-01-31,H,2,1,31,5,0
'1111164',BAR1,7.727094484779841,KG,2024-02-07,H,2,2,38,6,0
'1111164',BAR1,5.428468051013081,KG,2024-02-15,H,3,2,46,7,0
'1111164',BAR1,7.504061108092527,KG,2024-02-15,H,3,2,46,7,0
'1111164',BAR1,6.811464618663851,KG,2024-03-07,H,3,3,67,10,0
'1111164',BAR1,7.504061108092527,KG,2024-03-09,H,5,3,69,10,1
'1111164',BAR1,6.119417911418443,KG,2024-03-09,H,5,3,69,10,1
'1111164',BAR1,7.504061108092527,KG,2024-03-18,H,0,3,78,12,0
'1111164',BAR1,6.119417911418443,KG,2024-03-18,H,0,3,78,12,0
'1111164',BAR1,7.504061108092527,KG,2024-03-26,H,1,3,86,13,0
'1111164',BAR1,6.119417911418443,KG,2024-03-26,H,1,3,86,13,0
'1212009',BAR1,7.216562633048866,KG,2024-01-18,H,3,1,18,3,0
'1212075',BAR1,8.2482674474469,KG,2023-12-04,S,0,12,338,49,0
'1212075',BAR1,8.2482674474469,KG,2023-12-05,H,1,12,339,49,0
'1313096',BAR1,7.504061108092527,KG,2022-05-30,H,0,5,150,22,0
'1313096',BAR1,7.909342585078373,KG,2022-06-02,H,3,6,153,22,0
'1313096',BAR1,7.909342585078373,KG,2022-06-06,H,0,6,157,23,0
'1313096',BAR1,7.504061108092527,KG,2022-06-14,H,1,6,165,24,0
'1313096',BAR1,7.909342585078373,KG,2022-06-23,H,3,6,174,25,0
'1313096',BAR1,8.420021279663963,KG,2022-06-28,H,1,6,179,26,0
'1313096',BAR1,6.811464618663851,KG,2022-06-29,H,2,6,180,26,0
'1313096',BAR1,7.909342585078373,KG,2022-07-04,H,0,7,185,27,0
'1313096',BAR1,6.811464618663851,KG,2022-07-11,H,0,7,192,28,0
'1313096',BAR1,7.341639381421487,KG,2022-07-12,S,1,7,193,28,0
'1313096',BAR1,7.775863661929745,KG,2022-07-12,H,1,7,193,28,0
'1313096',BAR1,9.449498994687076,KG,2022-07-14,S,3,7,195,28,0
'1313096',BAR1,7.909342585078373,KG,2022-07-15,H,4,7,196,28,0
'1313096',BAR1,6.811464618663851,KG,2022-07-18,H,0,7,199,29,0
'1313096',BAR1,7.909342585078373,KG,2022-07-20,H,2,7,201,29,0
'1313096',BAR1,8.420021279663963,KG,2022-07-26,H,1,7,207,30,0
'1313096',BAR1,0.0,KG,2022-08-04,S,3,8,216,31,0
'1313096',BAR1,0.0,KG,2022-08-04,S,3,8,216,31,0
'1313096',BAR1,0.0,KG,2022-08-04,S,3,8,216,31,0
'1313096',BAR1,0.0,KG,2022-08-04,S,3,8,216,31,0
'1313096',BAR1,7.504061108092527,KG,2022-08-08,H,0,8,220,32,0
'1313096',BAR1,8.1969328293223,KG,2022-08-10,H,2,8,222,32,0
'1313096',BAR1,6.119417911418443,KG,2022-08-10,S,2,8,222,32,0
'1313096',BAR1,8.602306100789416,KG,2022-08-10,S,2,8,222,32,0
'1313096',BAR1,7.504061108092527,KG,2022-08-17,H,2,8,229,33,0
'1313096',BAR1,6.119417911418443,KG,2022-08-23,H,1,8,235,34,0
'1313096',BAR1,8.1969328293223,KG,2022-08-24,S,2,8,236,34,0
'1313096',BAR1,7.909342585078373,KG,2022-08-24,S,2,8,236,34,0
'1313096',BAR1,8.602306100789416,KG,2022-08-24,S,2,8,236,34,0
'1313096',BAR1,6.524149505226866,KG,2022-08-24,S,2,8,236,34,0
'1313096',BAR1,8.1969328293223,KG,2022-08-29,H,0,8,241,35,0
'1313096',BAR1,7.909342585078373,KG,2022-09-06,H,1,9,249,36,0
'1313096',BAR1,7.504061108092527,KG,2022-09-11,H,6,9,254,36,1
'1313096',BAR1,6.811464618663851,KG,2022-09-19,H,0,9,262,38,0
'1313096',BAR1,8.1969328293223,KG,2022-09-26,H,0,9,269,39,0
'1313096',BAR1,9.11305824916963,KG,2022-09-28,S,2,9,271,39,0
'1313096',BAR1,6.490298558021594,KG,2022-09-28,S,2,9,271,39,0
'1313096',BAR1,6.811464618663851,KG,2022-09-28,S,2,9,271,39,0
'1313096',BAR1,6.811464618663851,KG,2022-09-30,H,4,9,273,39,0
'1313096',BAR1,7.909342585078373,KG,2022-10-05,H,2,10,278,40,0
'1313096',BAR1,7.504061108092527,KG,2022-10-12,H,2,10,285,41,0
'1313096',BAR1,7.504061108092527,KG,2022-10-17,H,0,10,290,42,0
'1313096',BAR1,7.909342585078373,KG,2022-10-24,H,0,10,297,43,0
'1313096',BAR1,6.906674695361892,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,9.11305824916963,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,6.7062264376403355,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,8.889942251757743,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,6.455261454444196,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,6.649139978359674,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,8.1969328293223,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,7.909342585078373,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,6.014301781010739,KG,2022-10-25,S,1,10,298,43,0
'1313096',BAR1,6.951082931717315,KG,2022-10-26,S,2,10,299,43,0
'1313096',BAR1,6.811464618663851,KG,2022-10-26,S,2,10,299,43,0
'1313096',BAR1,6.906674695361892,KG,2022-10-26,S,2,10,299,43,0
'1313096',BAR1,7.909342585078373,KG,2022-10-26,S,2,10,299,43,0
'1313096',BAR1,8.1969328293223,KG,2022-11-01,H,1,11,305,44,0
'1313096',BAR1,6.811464618663851,KG,2022-11-07,H,0,11,311,45,0
'1313096',BAR1,7.504061108092527,KG,2022-11-14,H,0,11,318,46,0
'1313096',BAR1,6.811464618663851,KG,2022-11-15,H,1,11,319,46,0
'1313096',BAR1,7.504061108092527,KG,2022-11-16,S,2,11,320,46,0
'1313096',BAR1,6.678090510677662,KG,2022-11-16,S,2,11,320,46,0
'1313096',BAR1,8.889942251757743,KG,2022-11-16,S,2,11,320,46,0
'1313096',BAR1,8.602306100789416,KG,2022-11-16,S,2,11,320,46,0
'1313096',BAR1,6.92912530471833,KG,2022-11-16,S,2,11,320,46,0
'1313096',BAR1,6.811464618663851,KG,2022-11-21,H,0,11,325,47,0
'1313096',BAR1,6.811464618663851,KG,2022-11-28,H,0,11,332,48,0
'1313096',BAR1,8.889942251757743,KG,2022-12-05,S,0,12,339,49,0
'1313096',BAR1,7.504061108092527,KG,2022-12-05,S,0,12,339,49,0
'1313096',BAR1,5.428468051013081,KG,2022-12-05,S,0,12,339,49,0
'1313096',BAR1,6.678090510677662,KG,2022-12-05,S,0,12,339,49,0
'1313096',BAR1,5.2064213518435,KG,2022-12-05,S,0,12,339,49,0
'1313096',BAR1,5.957287095306396,KG,2022-12-05,S,0,12,339,49,0
'1313096',BAR1,7.504061108092527,KG,2022-12-07,H,2,12,341,49,0
'1313096',BAR1,6.786175043077368,KG,2022-12-13,S,1,12,347,50,0
'1313096',BAR1,6.836130375306837,KG,2022-12-13,S,1,12,347,50,0
'1313096',BAR1,7.504061108092527,KG,2022-12-13,S,1,12,347,50,0
'1313096',BAR1,9.449498994687076,KG,2022-12-13,S,1,12,347,50,0
'1313096',BAR1,7.909342585078373,KG,2022-12-14,H,2,12,348,50,0
'1313096',BAR1,6.811464618663851,KG,2022-12-19,H,0,12,353,51,0
'1313096',BAR1,7.909342585078373,KG,2023-01-02,H,0,1,2,1,0
'1313096',BAR1,6.811464618663851,KG,2023-01-11,H,2,1,11,2,0
'1313096',BAR1,7.504061108092527,KG,2023-01-16,H,0,1,16,3,0
'1313096',BAR1,7.504061108092527,KG,2023-01-26,H,3,1,26,4,0
'1313096',BAR1,7.504061108092527,KG,2023-01-28,H,5,1,28,4,1
'1313096',BAR1,7.504061108092527,KG,2023-01-31,H,1,1,31,5,0
'1313096',BAR1,9.420513773369938,KG,2023-02-02,H,3,2,33,5,0
'1313096',BAR1,6.811464618663851,KG,2023-02-08,H,2,2,39,6,0
'1313096',BAR1,7.909342585078373,KG,2023-02-08,H,2,2,39,6,0
'1313096',BAR1,6.811464618663851,KG,2023-02-11,H,5,2,42,6,1
'1313096',BAR1,8.1969328293223,KG,2023-02-13,H,0,2,44,7,0
'1313096',BAR1,9.420513773369938,KG,2023-02-15,S,2,2,46,7,0
'1313096',BAR1,6.300785794663244,KG,2023-02-15,H,2,2,46,7,0
'1313096',BAR1,6.811464618663851,KG,2023-02-21,H,1,2,52,8,0
'1313096',BAR1,9.295361436273572,KG,2023-02-24,S,4,2,55,8,0
'1313096',BAR1,5.610057704092888,KG,2023-02-24,S,4,2,55,8,0
'1313096',BAR1,6.811464618663851,KG,2023-02-28,H,1,2,59,9,0
'1313096',BAR1,7.504061108092527,KG,2023-03-07,H,1,3,66,10,0
'1313096',BAR1,7.504061108092527,KG,2023-03-14,H,1,3,73,11,0
'1313096',BAR1,6.811464618663851,KG,2023-03-20,H,0,3,79,12,0
'1313096',BAR1,6.811464618663851,KG,2023-03-27,H,0,3,86,13,0
'1313096',BAR1,6.811464618663851,KG,2023-04-03,H,0,4,93,14,0
'1313096',BAR1,8.420021279663963,KG,2023-04-04,H,1,4,94,14,0
'1313096',BAR1,6.811464618663851,KG,2023-04-11,H,1,4,101,15,0
'1313096',BAR1,6.811464618663851,KG,2023-04-12,H,2,4,102,15,0
'1313096',BAR1,7.504061108092527,KG,2023-04-19,H,2,4,109,16,0
'1313096',BAR1,6.811464618663851,KG,2023-04-27,H,3,4,117,17,0
'1313096',BAR1,7.909342585078373,KG,2023-05-03,H,2,5,123,18,0
'1313096',BAR1,6.455261454444196,KG,2023-05-08,H,0,5,128,19,0
'1313096',BAR1,6.92912530471833,KG,2023-05-08,H,0,5,128,19,0
'1313096',BAR1,6.811464618663851,KG,2023-05-10,H,2,5,130,19,0
'1313096',BAR1,6.811464618663851,KG,2023-05-15,H,0,5,135,20,0
'1313096',BAR1,7.504061108092527,KG,2023-05-25,H,3,5,145,21,0
'1313096',BAR1,6.811464618663851,KG,2023-05-31,H,2,5,151,22,0
'1313096',BAR1,6.811464618663851,KG,2023-06-01,H,3,6,152,22,0
'1313096',BAR1,6.811464618663851,KG,2023-06-07,H,2,6,158,23,0
'1313096',BAR1,7.504061108092527,KG,2023-06-13,H,1,6,164,24,0
'1313096',BAR1,6.811464618663851,KG,2023-06-14,H,2,6,165,24,0
'1313096',BAR1,7.504061108092527,KG,2023-06-20,H,1,6,171,25,0
'1313096',BAR1,6.811464618663851,KG,2023-06-22,H,3,6,173,25,0
'1313096',BAR1,7.504061108092527,KG,2023-06-27,H,1,6,178,26,0
'1313096',BAR1,6.811464618663851,KG,2023-06-28,H,2,6,179,26,0
'1313096',BAR1,7.504061108092527,KG,2023-07-04,H,1,7,185,27,0
'1313096',BAR1,6.811464618663851,KG,2023-07-06,H,3,7,187,27,0
'1313096',BAR1,6.811464618663851,KG,2023-07-10,H,0,7,191,28,0
'1313096',BAR1,6.811464618663851,KG,2023-07-13,H,3,7,194,28,0
'1313096',BAR1,6.811464618663851,KG,2023-07-19,H,2,7,200,29,0
'1313096',BAR1,6.92912530471833,KG,2023-07-25,S,1,7,206,30,0
'1313096',BAR1,6.678090510677662,KG,2023-07-25,S,1,7,206,30,0
'1313096',BAR1,9.700795927481817,KG,2023-07-25,S,1,7,206,30,0
'1313096',BAR1,6.811464618663851,KG,2023-07-26,H,2,7,207,30,0
'1313096',BAR1,7.504061108092527,KG,2023-07-31,H,0,7,212,31,0
'1313096',BAR1,6.811464618663851,KG,2023-08-01,H,1,8,213,31,0
'1313096',BAR1,6.811464618663851,KG,2023-08-09,H,2,8,221,32,0
'1313096',BAR1,6.811464618663851,KG,2023-08-14,H,0,8,226,33,0
'1313096',BAR1,6.811464618663851,KG,2023-08-16,H,2,8,228,33,0
'1313096',BAR1,7.909342585078373,KG,2023-08-21,H,0,8,233,34,0
'1313096',BAR1,7.504061108092527,KG,2023-08-29,H,1,8,241,35,0
'1313096',BAR1,7.909342585078373,KG,2023-08-29,H,1,8,241,35,0
'1313096',BAR1,6.811464618663851,KG,2023-09-05,H,1,9,248,36,0
'1313096',BAR1,7.504061108092527,KG,2023-09-18,H,0,9,261,38,0
'1313096',BAR1,6.811464618663851,KG,2023-09-19,H,1,9,262,38,0
'1313096',BAR1,6.811464618663851,KG,2023-09-26,H,1,9,269,39,0
'1313096',BAR1,7.504061108092527,KG,2023-09-27,H,2,9,270,39,0
'1313096',BAR1,6.811464618663851,KG,2023-10-02,H,0,10,275,40,0
'1313096',BAR1,6.811464618663851,KG,2023-10-06,H,4,10,279,40,0
'1313096',BAR1,6.811464618663851,KG,2023-10-12,H,3,10,285,41,0
'1313096',BAR1,6.811464618663851,KG,2023-10-13,H,4,10,286,41,0
'1313096',BAR1,6.811464618663851,KG,2023-10-16,H,0,10,289,42,0
'1313096',BAR1,9.11305824916963,KG,2023-10-17,S,1,10,290,42,0
'1313096',BAR1,7.504061108092527,KG,2023-10-19,H,3,10,292,42,0
'1313096',BAR1,8.1969328293223,KG,2023-10-23,H,0,10,296,43,0
'1313096',BAR1,6.811464618663851,KG,2023-10-26,H,3,10,299,43,0
'1313096',BAR1,6.811464618663851,KG,2023-11-06,H,0,11,310,45,0
'1313096',BAR1,6.811464618663851,KG,2023-11-07,H,1,11,311,45,0
'1313096',BAR1,7.504061108092527,KG,2023-11-09,H,3,11,313,45,0
'1313096',BAR1,6.811464618663851,KG,2023-11-14,H,1,11,318,46,0
'1313096',BAR1,6.733592349889549,KG,2023-11-14,S,1,11,318,46,0
'1313096',BAR1,8.602306100789416,KG,2023-11-14,S,1,11,318,46,0
'1313096',BAR1,6.811464618663851,KG,2023-11-14,S,1,11,318,46,0
'1313096',BAR1,6.883708457823584,KG,2023-11-14,S,1,11,318,46,0
'1313096',BAR1,7.504061108092527,KG,2023-11-16,H,3,11,320,46,0
'1313096',BAR1,6.811464618663851,KG,2023-11-16,H,3,11,320,46,0
'1313096',BAR1,8.1969328293223,KG,2023-11-17,H,4,11,321,46,0
'1313096',BAR1,7.504061108092527,KG,2023-11-27,H,0,11,331,48,0
'1313096',BAR1,9.11305824916963,KG,2023-11-27,S,0,11,331,48,0
'1313096',BAR1,6.811464618663851,KG,2023-12-01,H,4,12,335,48,0
'1313096',BAR1,6.811464618663851,KG,2023-12-05,H,1,12,339,49,0
'1313096',BAR1,7.504061108092527,KG,2023-12-07,H,3,12,341,49,0
'1313096',BAR1,6.811464618663851,KG,2023-12-12,H,1,12,346,50,0
'1313096',BAR1,6.811464618663851,KG,2023-12-13,H,2,12,347,50,0
'1313096',BAR1,7.504061108092527,KG,2023-12-17,H,6,12,351,50,1
'1313096',BAR1,6.811464618663851,KG,2023-12-21,H,3,12,355,51,0
'1313096',BAR1,7.504061108092527,KG,2024-01-02,H,1,1,2,1,0
'1313096',BAR1,6.811464618663851,KG,2024-01-04,H,3,1,4,1,0
'1313096',BAR1,9.11305824916963,KG,2024-01-05,S,4,1,5,1,0
'1313096',BAR1,7.909342585078373,KG,2024-01-09,H,1,1,9,2,0
'1313096',BAR1,6.811464618663851,KG,2024-01-16,H,1,1,16,3,0
'1313096',BAR1,6.619326260969298,KG,2024-01-22,S,0,1,22,4,0
'1313096',BAR1,6.92912530471833,KG,2024-01-22,S,0,1,22,4,0
'1313096',BAR1,3.836437018471551,KG,2024-01-22,S,0,1,22,4,0
'1313096',BAR1,7.504061108092527,KG,2024-01-22,S,0,1,22,4,0
'1313096',BAR1,8.602306100789416,KG,2024-01-22,S,0,1,22,4,0
'1313096',BAR1,7.504061108092527,KG,2024-01-29,H,0,1,29,5,0
'1313096',BAR1,6.811464618663851,KG,2024-01-31,H,2,1,31,5,0
'1313096',BAR1,7.504061108092527,KG,2024-02-01,H,3,2,32,5,0
'1313096',BAR1,6.811464618663851,KG,2024-02-12,H,0,2,43,7,0
'1313096',BAR1,6.811464618663851,KG,2024-02-15,H,3,2,46,7,0
'1313096',BAR1,6.811464618663851,KG,2024-02-15,H,3,2,46,7,0
'1313096',BAR1,7.909342585078373,KG,2024-02-28,H,2,2,59,9,0
'1313096',BAR1,6.811464618663851,KG,2024-02-29,H,3,2,60,9,0
'1313096',BAR1,6.811464618663851,KG,2024-03-05,H,1,3,65,10,0
'1313096',BAR1,6.811464618663851,KG,2024-03-07,H,3,3,67,10,0
'1313096',BAR1,7.504061108092527,KG,2024-03-11,H,0,3,71,11,0
'1313096',BAR1,7.504061108092527,KG,2024-03-12,H,1,3,72,11,0
'1313096',BAR1,7.504061108092527,KG,2024-03-18,H,0,3,78,12,0
'1313096',BAR1,7.504061108092527,KG,2024-03-25,H,0,3,85,13,0
'1313096',BAR1,7.909342585078373,KG,2024-03-26,H,1,3,86,13,0
'1313096',BAR1,7.504061108092527,KG,2024-04-02,H,1,4,93,14,0
'1313110',BAR1,9.210440366976517,KG,2022-06-30,S,3,6,181,26,0
'1313110',BAR1,9.210440366976517,KG,2022-07-04,H,0,7,185,27,0
'1313180',BAR1,6.479123892842133,KG,2023-02-02,H,3,2,33,5,0
'1313235',BAR1,8.940215794015927,KG,2022-06-21,S,1,6,172,25,0
'1313235',BAR1,8.940105213128122,KG,2022-06-29,H,2,6,180,26,0
'1313235',BAR1,0.6097655716208943,KG,2023-02-02,H,3,2,33,5,0
'1313253',BAR1,8.602306100789416,KG,2022-05-21,H,5,5,141,20,1
'1313253',BAR1,8.889942251757743,KG,2022-05-21,S,5,5,141,20,1
'1313253',BAR1,5.428468051013081,KG,2022-05-21,S,5,5,141,20,1
'1313253',BAR1,9.11305824916963,KG,2022-05-21,S,5,5,141,20,1
'1313253',BAR1,6.119417911418443,KG,2022-05-21,S,5,5,141,20,1
'1313253',BAR1,6.811464618663851,KG,2022-05-21,S,5,5,141,20,1
'1313253',BAR1,8.756430540027205,KG,2022-05-24,H,1,5,144,21,0
'1313253',BAR1,7.034387929915503,KG,2022-05-24,S,1,5,144,21,0
'1313253',BAR1,6.524149505226866,KG,2022-05-24,S,1,5,144,21,0
'1313253',BAR1,8.889942251757743,KG,2022-05-24,S,1,5,144,21,0
'1313253',BAR1,9.11305824916963,KG,2022-05-24,S,1,5,144,21,0
'1313253',BAR1,6.811464618663851,KG,2022-05-25,H,2,5,145,21,0
'1313253',BAR1,6.119417911418443,KG,2022-05-25,H,2,5,145,21,0
'1313253',BAR1,9.20835840918487,KG,2022-05-25,H,2,5,145,21,0
'1313253',BAR1,8.420021279663963,KG,2022-05-25,S,2,5,145,21,0
'1313253',BAR1,9.375397078591865,KG,2022-05-25,S,2,5,145,21,0
'1313253',BAR1,7.504061108092527,KG,2022-05-25,S,2,5,145,21,0
'1313253',BAR1,9.295361436273572,KG,2022-05-27,S,4,5,147,21,0
'1313253',BAR1,6.786175043077368,KG,2022-05-27,S,4,5,147,21,0
'1313253',BAR1,6.524149505226866,KG,2022-05-27,S,4,5,147,21,0
'1313253',BAR1,6.811464618663851,KG,2022-05-27,S,4,5,147,21,0
'1313253',BAR1,8.420021279663963,KG,2022-05-27,S,4,5,147,21,0
'1313253',BAR1,5.428468051013081,KG,2022-05-27,S,4,5,147,21,0
'1313253',BAR1,3.164630810015805,KG,2022-05-27,S,4,5,147,21,0
'1313253',BAR1,8.420021279663963,KG,2022-05-28,H,5,5,148,21,1
'1313253',BAR1,6.811464618663851,KG,2022-05-28,H,5,5,148,21,1
'1313253',BAR1,7.504061108092527,KG,2022-05-28,H,5,5,148,21,1
'1313253',BAR1,8.643120748014027,KG,2022-05-28,S,5,5,148,21,1
'1313253',BAR1,8.1969328293223,KG,2022-05-28,S,5,5,148,21,1
'1313253',BAR1,9.087743267261544,KG,2022-05-28,S,5,5,148,21,1
'1313253',BAR1,9.20835840918487,KG,2022-05-30,H,0,5,150,22,0
'1313253',BAR1,8.602306100789416,KG,2022-05-30,H,0,5,150,22,0
'1313253',BAR1,7.909342585078373,KG,2022-05-30,H,0,5,150,22,0
'1313253',BAR1,8.1969328293223,KG,2022-05-31,H,1,5,151,22,0
'1313253',BAR1,8.1969328293223,KG,2022-05-31,S,1,5,151,22,0
'1313253',BAR1,9.518486617560317,KG,2022-05-31,S,1,5,151,22,0
'1313253',BAR1,5.07367268910756,KG,2022-05-31,S,1,5,151,22,0
'1313253',BAR1,6.619326260969298,KG,2022-05-31,S,1,5,151,22,0
'1313253',BAR1,8.1969328293223,KG,2022-06-02,H,3,6,153,22,0
'1313253',BAR1,8.602306100789416,KG,2022-06-03,H,4,6,154,22,0
'1313253',BAR1,7.540855171036695,KG,2022-06-03,H,4,6,154,22,0
'1313253',BAR1,6.733592349889549,KG,2022-06-03,H,4,6,154,22,0
'1313253',BAR1,7.504061108092527,KG,2022-06-06,H,0,6,157,23,0
'1313253',BAR1,8.420021279663963,KG,2022-06-06,H,0,6,157,23,0
'1313253',BAR1,7.909342585078373,KG,2022-06-08,H,2,6,159,23,0
'1313253',BAR1,9.11305824916963,KG,2022-06-08,H,2,6,159,23,0
'1313253',BAR1,8.420021279663963,KG,2022-06-09,H,3,6,160,23,0
'1313253',BAR1,8.756430540027205,KG,2022-06-10,H,4,6,161,23,0
'1313253',BAR1,8.420021279663963,KG,2022-06-11,H,5,6,162,23,1
'1313253',BAR1,6.811464618663851,KG,2022-06-11,H,5,6,162,23,1
'1313253',BAR1,7.909342585078373,KG,2022-06-11,H,5,6,162,23,1
'1313253',BAR1,7.909342585078373,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,7.216562633048866,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,6.258892890532495,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,5.428468051013081,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,8.889942251757743,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,6.649139978359674,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,6.068240385910031,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,8.1969328293223,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,6.906674695361892,KG,2022-06-11,S,5,6,162,23,1
'1313253',BAR1,8.756430540027205,KG,2022-06-14,H,1,6,165,24,0
'1313253',BAR1,8.602306100789416,KG,2022-06-14,H,1,6,165,24,0
'1313253',BAR1,7.981637621029636,KG,2022-06-14,S,1,6,165,24,0
'1313253',BAR1,9.103009026619828,KG,2022-06-14,S,1,6,165,24,0
'1313253',BAR1,8.731116769101499,KG,2022-06-14,S,1,6,165,24,0
'1313253',BAR1,6.972568762314139,KG,2022-06-14,S,1,6,165,24,0
'1313253',BAR1,7.504061108092527,KG,2022-06-14,S,1,6,165,24,0
'1313253',BAR1,8.1969328293223,KG,2022-06-14,S,1,6,165,24,0
'1313253',BAR1,6.619326260969298,KG,2022-06-14,S,1,6,165,24,0
'1313253',BAR1,9.295361436273572,KG,2022-06-14,S,1,6,165,24,0
