Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit,DayOfWeek,Month,DayOfYear,WeekOfYear,IsWeekend
'1313253',BAR1,6350.4,KG,2022-10-21,S,4,10,294,42,0
'1313253',BAR1,748.44,KG,2022-10-21,S,4,10,294,42,0
'1313253',BAR1,8164.8,KG,2022-10-21,S,4,10,294,42,0
'1313253',BAR1,725.76,KG,2022-10-21,S,4,10,294,42,0
'1313253',BAR1,1814.4,KG,2022-10-21,S,4,10,294,42,0
'1313253',BAR1,317.52,KG,2022-10-21,S,4,10,294,42,0
'1313253',BAR1,9072.0,KG,2022-10-24,H,0,10,297,43,0
'1313253',BAR1,18144.0,KG,2022-10-25,S,1,10,298,43,0
'1313253',BAR1,15422.4,KG,2022-10-27,H,3,10,300,43,0
'1313253',BAR1,11793.6,KG,2022-10-27,H,3,10,300,43,0
'1313253',BAR1,1065.96,KG,2022-10-28,S,4,10,301,43,0
'1313253',BAR1,2721.6,KG,2022-10-28,S,4,10,301,43,0
'1313253',BAR1,748.44,KG,2022-10-28,S,4,10,301,43,0
'1313253',BAR1,13608.0,KG,2022-10-28,S,4,10,301,43,0
'1313253',BAR1,18144.0,KG,2022-10-28,S,4,10,301,43,0
'1313253',BAR1,15422.4,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,1814.4,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,793.8,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,113.4,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,18144.0,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,816.48,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,1814.4,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,997.92,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,14515.2,KG,2022-10-29,S,5,10,302,43,1
'1313253',BAR1,11793.6,KG,2022-10-31,H,0,10,304,44,0
'1313253',BAR1,4536.0,KG,2022-10-31,H,0,10,304,44,0
'1313253',BAR1,11113.2,KG,2022-11-01,H,1,11,305,44,0
'1313253',BAR1,6350.4,KG,2022-11-01,H,1,11,305,44,0
'1313253',BAR1,16102.8,KG,2022-11-05,H,5,11,309,44,1
'1313253',BAR1,1814.4,KG,2022-11-05,H,5,11,309,44,1
'1313253',BAR1,907.2,KG,2022-11-05,H,5,11,309,44,1
'1313253',BAR1,10047.24,KG,2022-11-05,S,5,11,309,44,1
'1313253',BAR1,6577.2,KG,2022-11-05,S,5,11,309,44,1
'1313253',BAR1,1519.56,KG,2022-11-05,S,5,11,309,44,1
'1313253',BAR1,8164.8,KG,2022-11-07,H,0,11,311,45,0
'1313253',BAR1,18144.0,KG,2022-11-08,S,1,11,312,45,0
'1313253',BAR1,9072.0,KG,2022-11-08,S,1,11,312,45,0
'1313253',BAR1,567.0,KG,2022-11-08,S,1,11,312,45,0
'1313253',BAR1,476.28,KG,2022-11-08,S,1,11,312,45,0
'1313253',BAR1,771.12,KG,2022-11-08,S,1,11,312,45,0
'1313253',BAR1,7257.6,KG,2022-11-08,S,1,11,312,45,0
'1313253',BAR1,2721.6,KG,2022-11-09,S,2,11,313,45,0
'1313253',BAR1,567.0,KG,2022-11-09,S,2,11,313,45,0
'1313253',BAR1,14515.2,KG,2022-11-09,S,2,11,313,45,0
'1313253',BAR1,340.2,KG,2022-11-09,S,2,11,313,45,0
'1313253',BAR1,9072.0,KG,2022-11-10,H,3,11,314,45,0
'1313253',BAR1,2721.6,KG,2022-11-11,H,4,11,315,45,0
'1313253',BAR1,13608.0,KG,2022-11-13,H,6,11,317,45,1
'1313253',BAR1,498.96,KG,2022-11-13,S,6,11,317,45,1
'1313253',BAR1,453.6,KG,2022-11-13,S,6,11,317,45,1
'1313253',BAR1,861.84,KG,2022-11-13,S,6,11,317,45,1
'1313253',BAR1,4536.0,KG,2022-11-13,S,6,11,317,45,1
'1313253',BAR1,11793.6,KG,2022-11-13,S,6,11,317,45,1
'1313253',BAR1,8164.8,KG,2022-11-14,H,0,11,318,46,0
'1313253',BAR1,861.84,KG,2022-11-14,S,0,11,318,46,0
'1313253',BAR1,498.96,KG,2022-11-14,S,0,11,318,46,0
'1313253',BAR1,453.6,KG,2022-11-14,S,0,11,318,46,0
'1313253',BAR1,4536.0,KG,2022-11-14,S,0,11,318,46,0
'1313253',BAR1,11793.6,KG,2022-11-14,S,0,11,318,46,0
'1313253',BAR1,7257.6,KG,2022-11-15,H,1,11,319,46,0
'1313253',BAR1,9072.0,KG,2022-11-16,H,2,11,320,46,0
'1313253',BAR1,16329.6,KG,2022-11-17,H,3,11,321,46,0
'1313253',BAR1,703.08,KG,2022-11-17,H,3,11,321,46,0
'1313253',BAR1,3628.8,KG,2022-11-17,H,3,11,321,46,0
'1313253',BAR1,9979.2,KG,2022-11-17,H,3,11,321,46,0
'1313253',BAR1,18144.0,KG,2022-11-17,S,3,11,321,46,0
'1313253',BAR1,952.56,KG,2022-11-18,S,4,11,322,46,0
'1313253',BAR1,17191.44,KG,2022-11-18,S,4,11,322,46,0
'1313253',BAR1,5443.2,KG,2022-11-21,H,0,11,325,47,0
'1313253',BAR1,10886.4,KG,2022-11-22,S,1,11,326,47,0
'1313253',BAR1,7257.6,KG,2022-11-22,S,1,11,326,47,0
'1313253',BAR1,18144.0,KG,2022-11-22,S,1,11,326,47,0
'1313253',BAR1,12700.8,KG,2022-11-22,S,1,11,326,47,0
'1313253',BAR1,5443.2,KG,2022-11-22,S,1,11,326,47,0
'1313253',BAR1,8164.8,KG,2022-11-23,H,2,11,327,47,0
'1313253',BAR1,9979.2,KG,2022-11-24,H,3,11,328,47,0
'1313253',BAR1,226.8,KG,2022-11-24,H,3,11,328,47,0
'1313253',BAR1,6804.0,KG,2022-11-24,H,3,11,328,47,0
'1313253',BAR1,680.4,KG,2022-11-24,S,3,11,328,47,0
'1313253',BAR1,453.6,KG,2022-11-24,S,3,11,328,47,0
'1313253',BAR1,9072.0,KG,2022-11-24,S,3,11,328,47,0
'1313253',BAR1,7257.6,KG,2022-11-24,S,3,11,328,47,0
'1313253',BAR1,3628.8,KG,2022-11-25,S,4,11,329,47,0
'1313253',BAR1,680.4,KG,2022-11-25,S,4,11,329,47,0
'1313253',BAR1,226.8,KG,2022-11-25,S,4,11,329,47,0
'1313253',BAR1,13608.0,KG,2022-11-25,S,4,11,329,47,0
'1313253',BAR1,907.2,KG,2022-11-28,H,0,11,332,48,0
'1313253',BAR1,18144.0,KG,2022-11-28,S,0,11,332,48,0
'1313253',BAR1,2721.6,KG,2022-11-29,H,1,11,333,48,0
'1313253',BAR1,1814.4,KG,2022-11-29,H,1,11,333,48,0
'1313253',BAR1,907.2,KG,2022-11-29,H,1,11,333,48,0
'1313253',BAR1,3628.8,KG,2022-11-29,H,1,11,333,48,0
'1313253',BAR1,8391.6,KG,2022-11-30,H,2,11,334,48,0
'1313253',BAR1,13608.0,KG,2022-12-01,H,3,12,335,48,0
'1313253',BAR1,226.8,KG,2022-12-01,S,3,12,335,48,0
'1313253',BAR1,680.4,KG,2022-12-01,S,3,12,335,48,0
'1313253',BAR1,9072.0,KG,2022-12-01,S,3,12,335,48,0
'1313253',BAR1,8164.8,KG,2022-12-01,S,3,12,335,48,0
'1313253',BAR1,6350.4,KG,2022-12-03,H,5,12,337,48,1
'1313253',BAR1,9979.2,KG,2022-12-03,S,5,12,337,48,1
'1313253',BAR1,884.52,KG,2022-12-03,S,5,12,337,48,1
'1313253',BAR1,703.08,KG,2022-12-03,S,5,12,337,48,1
'1313253',BAR1,1111.32,KG,2022-12-03,S,5,12,337,48,1
'1313253',BAR1,5443.2,KG,2022-12-03,S,5,12,337,48,1
'1313253',BAR1,2721.6,KG,2022-12-05,H,0,12,339,49,0
'1313253',BAR1,18144.0,KG,2022-12-06,S,1,12,340,49,0
'1313253',BAR1,9979.2,KG,2022-12-07,H,2,12,341,49,0
'1313253',BAR1,6350.4,KG,2022-12-08,H,3,12,342,49,0
'1313253',BAR1,430.92,KG,2022-12-08,H,3,12,342,49,0
'1313253',BAR1,1814.4,KG,2022-12-08,S,3,12,342,49,0
'1313253',BAR1,430.92,KG,2022-12-08,S,3,12,342,49,0
'1313253',BAR1,680.4,KG,2022-12-08,S,3,12,342,49,0
'1313253',BAR1,14515.2,KG,2022-12-08,S,3,12,342,49,0
'1313253',BAR1,703.08,KG,2022-12-08,S,3,12,342,49,0
'1313253',BAR1,18144.0,KG,2022-12-08,S,3,12,342,49,0
'1313253',BAR1,2721.6,KG,2022-12-11,H,6,12,345,49,1
'1313253',BAR1,13608.0,KG,2022-12-11,S,6,12,345,49,1
'1313253',BAR1,453.6,KG,2022-12-11,S,6,12,345,49,1
'1313253',BAR1,3628.8,KG,2022-12-11,S,6,12,345,49,1
'1313253',BAR1,5443.2,KG,2022-12-12,S,0,12,346,50,0
'1313253',BAR1,10886.4,KG,2022-12-12,S,0,12,346,50,0
'1313253',BAR1,703.08,KG,2022-12-12,S,0,12,346,50,0
'1313253',BAR1,1111.32,KG,2022-12-12,S,0,12,346,50,0
'1313253',BAR1,680.4,KG,2022-12-12,S,0,12,346,50,0
'1313253',BAR1,226.8,KG,2022-12-12,S,0,12,346,50,0
'1313253',BAR1,7257.6,KG,2022-12-12,S,0,12,346,50,0
'1313253',BAR1,9979.2,KG,2022-12-12,S,0,12,346,50,0
'1313253',BAR1,15422.4,KG,2022-12-14,H,2,12,348,50,0
'1313253',BAR1,10886.4,KG,2022-12-14,H,2,12,348,50,0
'1313253',BAR1,453.6,KG,2022-12-14,S,2,12,348,50,0
'1313253',BAR1,10886.4,KG,2022-12-14,S,2,12,348,50,0
'1313253',BAR1,6350.4,KG,2022-12-14,S,2,12,348,50,0
'1313253',BAR1,18144.0,KG,2022-12-14,S,2,12,348,50,0
'1313253',BAR1,8164.8,KG,2022-12-16,H,4,12,350,50,0
'1313253',BAR1,7257.6,KG,2022-12-16,H,4,12,350,50,0
'1313253',BAR1,8164.8,KG,2022-12-19,H,0,12,353,51,0
'1313253',BAR1,15422.4,KG,2022-12-19,H,0,12,353,51,0
'1313253',BAR1,9979.2,KG,2022-12-20,H,1,12,354,51,0
'1313253',BAR1,453.6,KG,2022-12-21,S,2,12,355,51,0
'1313253',BAR1,612.36,KG,2022-12-21,S,2,12,355,51,0
'1313253',BAR1,748.44,KG,2022-12-21,S,2,12,355,51,0
'1313253',BAR1,2721.6,KG,2022-12-21,S,2,12,355,51,0
'1313253',BAR1,5443.2,KG,2022-12-21,S,2,12,355,51,0
'1313253',BAR1,8164.8,KG,2022-12-21,S,2,12,355,51,0
'1313253',BAR1,7257.6,KG,2022-12-22,H,3,12,356,51,0
'1313253',BAR1,4536.0,KG,2022-12-30,H,4,12,364,52,0
'1313253',BAR1,11793.6,KG,2023-01-02,H,0,1,2,1,0
'1313253',BAR1,9979.2,KG,2023-01-03,H,1,1,3,1,0
'1313253',BAR1,8164.8,KG,2023-01-05,H,3,1,5,1,0
'1313253',BAR1,9072.0,KG,2023-01-06,H,4,1,6,1,0
'1313253',BAR1,771.12,KG,2023-01-06,S,4,1,6,1,0
'1313253',BAR1,680.4,KG,2023-01-06,S,4,1,6,1,0
'1313253',BAR1,362.88,KG,2023-01-06,S,4,1,6,1,0
'1313253',BAR1,8164.8,KG,2023-01-06,S,4,1,6,1,0
'1313253',BAR1,18144.0,KG,2023-01-06,S,4,1,6,1,0
'1313253',BAR1,1814.4,KG,2023-01-07,H,5,1,7,1,1
'1313253',BAR1,9072.0,KG,2023-01-07,H,5,1,7,1,1
'1313253',BAR1,18144.0,KG,2023-01-07,S,5,1,7,1,1
'1313253',BAR1,7257.6,KG,2023-01-10,H,1,1,10,2,0
'1313253',BAR1,4513.32,KG,2023-01-10,S,1,1,10,2,0
'1313253',BAR1,13630.68,KG,2023-01-10,S,1,1,10,2,0
'1313253',BAR1,884.52,KG,2023-01-10,S,1,1,10,2,0
'1313253',BAR1,929.88,KG,2023-01-10,S,1,1,10,2,0
'1313253',BAR1,7257.6,KG,2023-01-10,S,1,1,10,2,0
'1313253',BAR1,9072.0,KG,2023-01-10,S,1,1,10,2,0
'1313253',BAR1,7257.6,KG,2023-01-11,H,2,1,11,2,0
'1313253',BAR1,3628.8,KG,2023-01-14,H,5,1,14,2,1
'1313253',BAR1,4536.0,KG,2023-01-18,H,2,1,18,3,0
'1313253',BAR1,907.2,KG,2023-01-19,H,3,1,19,3,0
'1313253',BAR1,9979.2,KG,2023-01-19,H,3,1,19,3,0
'1313253',BAR1,4536.0,KG,2023-01-19,H,3,1,19,3,0
'1313253',BAR1,884.52,KG,2023-01-19,S,3,1,19,3,0
'1313253',BAR1,929.88,KG,2023-01-19,S,3,1,19,3,0
'1313253',BAR1,2721.6,KG,2023-01-19,S,3,1,19,3,0
'1313253',BAR1,13608.0,KG,2023-01-19,S,3,1,19,3,0
'1313253',BAR1,453.6,KG,2023-01-21,H,5,1,21,3,1
'1313253',BAR1,10886.4,KG,2023-01-21,H,5,1,21,3,1
'1313253',BAR1,453.6,KG,2023-01-21,S,5,1,21,3,1
'1313253',BAR1,9979.2,KG,2023-01-21,H,5,1,21,3,1
'1313253',BAR1,5443.2,KG,2023-01-21,H,5,1,21,3,1
'1313253',BAR1,408.24,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,839.16,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,589.68,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,317.52,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,45.36,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,340.2,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,5443.2,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,8164.8,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,1814.4,KG,2023-01-23,S,0,1,23,4,0
'1313253',BAR1,8164.8,KG,2023-01-25,H,2,1,25,4,0
'1313253',BAR1,6350.4,KG,2023-01-25,H,2,1,25,4,0
'1313253',BAR1,453.6,KG,2023-01-25,H,2,1,25,4,0
'1313253',BAR1,158.76,KG,2023-01-25,S,2,1,25,4,0
'1313253',BAR1,430.92,KG,2023-01-25,S,2,1,25,4,0
'1313253',BAR1,884.52,KG,2023-01-25,S,2,1,25,4,0
'1313253',BAR1,340.2,KG,2023-01-25,S,2,1,25,4,0
'1313253',BAR1,907.2,KG,2023-01-25,S,2,1,25,4,0
'1313253',BAR1,15422.4,KG,2023-01-25,S,2,1,25,4,0
'1313253',BAR1,6350.4,KG,2023-01-26,H,3,1,26,4,0
'1313253',BAR1,3628.8,KG,2023-01-27,H,4,1,27,4,0
'1313253',BAR1,1814.4,KG,2023-01-28,H,5,1,28,4,1
'1313253',BAR1,9072.0,KG,2023-01-28,S,5,1,28,4,1
'1313253',BAR1,952.56,KG,2023-01-28,S,5,1,28,4,1
'1313253',BAR1,861.84,KG,2023-01-28,S,5,1,28,4,1
'1313253',BAR1,7257.6,KG,2023-01-28,S,5,1,28,4,1
'1313253',BAR1,18144.0,KG,2023-01-28,S,5,1,28,4,1
'1313253',BAR1,17236.8,KG,2023-01-30,S,0,1,30,5,0
'1313253',BAR1,226.8,KG,2023-01-30,S,0,1,30,5,0
'1313253',BAR1,45.36,KG,2023-01-30,S,0,1,30,5,0
'1313253',BAR1,181.44,KG,2023-01-30,S,0,1,30,5,0
'1313253',BAR1,453.6,KG,2023-01-30,S,0,1,30,5,0
'1313253',BAR1,6350.4,KG,2023-01-31,H,1,1,31,5,0
'1313253',BAR1,703.08,KG,2023-01-31,H,1,1,31,5,0
'1313253',BAR1,8164.8,KG,2023-01-31,H,1,1,31,5,0
'1313253',BAR1,6350.4,KG,2023-02-02,S,3,2,33,5,0
'1313253',BAR1,453.6,KG,2023-02-02,S,3,2,33,5,0
'1313253',BAR1,10886.4,KG,2023-02-02,S,3,2,33,5,0
'1313253',BAR1,18144.0,KG,2023-02-02,S,3,2,33,5,0
'1313253',BAR1,6350.4,KG,2023-02-03,H,4,2,34,5,0
'1313253',BAR1,453.6,KG,2023-02-03,H,4,2,34,5,0
'1313253',BAR1,6917.4,KG,2023-02-03,H,4,2,34,5,0
'1313253',BAR1,340.2,KG,2023-02-03,H,4,2,34,5,0
'1313253',BAR1,1814.4,KG,2023-02-03,H,4,2,34,5,0
'1313253',BAR1,50417.64,KG,2023-02-03,H,4,2,34,5,0
'1313253',BAR1,453.6,KG,2023-02-03,S,4,2,34,5,0
'1313253',BAR1,5443.2,KG,2023-02-03,S,4,2,34,5,0
'1313253',BAR1,8164.8,KG,2023-02-03,S,4,2,34,5,0
'1313253',BAR1,2721.6,KG,2023-02-03,S,4,2,34,5,0
'1313253',BAR1,907.2,KG,2023-02-03,S,4,2,34,5,0
'1313253',BAR1,1814.4,KG,2023-02-04,H,5,2,35,5,1
'1313253',BAR1,4536.0,KG,2023-02-04,H,5,2,35,5,1
'1313253',BAR1,13608.0,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,1814.4,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,181.44,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,680.4,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,1837.08,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,6350.4,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,476.28,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,158.76,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,861.84,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,1814.4,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,430.92,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,748.44,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,7257.6,KG,2023-02-06,S,0,2,37,6,0
'1313253',BAR1,3628.8,KG,2023-02-08,H,2,2,39,6,0
'1313253',BAR1,50417.64,KG,2023-02-08,S,2,2,39,6,0
'1313253',BAR1,2223.0,KG,2023-02-08,H,2,2,39,6,0
'1313253',BAR1,8164.8,KG,2023-02-08,H,2,2,39,6,0
'1313253',BAR1,11317.32,KG,2023-02-09,H,3,2,40,6,0
'1313253',BAR1,6350.4,KG,2023-02-09,H,3,2,40,6,0
'1313253',BAR1,3628.8,KG,2023-02-10,H,4,2,41,6,0
'1313253',BAR1,907.2,KG,2023-02-11,H,5,2,42,6,1
'1313253',BAR1,2721.6,KG,2023-02-11,H,5,2,42,6,1
'1313253',BAR1,11544.12,KG,2023-02-11,S,5,2,42,6,1
'1313253',BAR1,249.48,KG,2023-02-11,S,5,2,42,6,1
'1313253',BAR1,6350.4,KG,2023-02-11,S,5,2,42,6,1
'1313253',BAR1,884.52,KG,2023-02-11,S,5,2,42,6,1
'1313253',BAR1,929.88,KG,2023-02-11,S,5,2,42,6,1
'1313253',BAR1,4536.0,KG,2023-02-11,S,5,2,42,6,1
'1313253',BAR1,11793.6,KG,2023-02-11,S,5,2,42,6,1
'1313253',BAR1,1814.4,KG,2023-02-13,H,0,2,44,7,0
'1313253',BAR1,748.44,KG,2023-02-13,S,0,2,44,7,0
'1313253',BAR1,9979.2,KG,2023-02-13,S,0,2,44,7,0
'1313253',BAR1,8164.8,KG,2023-02-15,H,2,2,46,7,0
'1313253',BAR1,18144.0,KG,2023-02-15,S,2,2,46,7,0
'1313253',BAR1,9072.0,KG,2023-02-16,H,3,2,47,7,0
'1313253',BAR1,2721.6,KG,2023-02-16,H,3,2,47,7,0
'1313253',BAR1,3628.8,KG,2023-02-17,H,4,2,48,7,0
'1313253',BAR1,12700.8,KG,2023-02-17,S,4,2,48,7,0
'1313253',BAR1,249.48,KG,2023-02-17,S,4,2,48,7,0
'1313253',BAR1,3628.8,KG,2023-02-17,S,4,2,48,7,0
'1313253',BAR1,884.52,KG,2023-02-17,S,4,2,48,7,0
'1313253',BAR1,680.4,KG,2023-02-17,S,4,2,48,7,0
'1313253',BAR1,4536.0,KG,2023-02-21,H,1,2,52,8,0
'1313253',BAR1,7257.6,KG,2023-02-22,H,2,2,53,8,0
'1313253',BAR1,657.72,KG,2023-02-22,S,2,2,53,8,0
'1313253',BAR1,13608.0,KG,2023-02-22,S,2,2,53,8,0
'1313253',BAR1,2721.6,KG,2023-02-22,S,2,2,53,8,0
'1313253',BAR1,1156.68,KG,2023-02-22,S,2,2,53,8,0
'1313253',BAR1,18144.0,KG,2023-02-23,S,3,2,54,8,0
'1313253',BAR1,9979.2,KG,2023-02-23,S,3,2,54,8,0
'1313253',BAR1,1814.4,KG,2023-02-23,S,3,2,54,8,0
'1313253',BAR1,657.72,KG,2023-02-23,S,3,2,54,8,0
'1313253',BAR1,5443.2,KG,2023-02-23,S,3,2,54,8,0
'1313253',BAR1,249.48,KG,2023-02-23,S,3,2,54,8,0
'1313253',BAR1,7257.6,KG,2023-02-24,H,4,2,55,8,0
'1313253',BAR1,1814.4,KG,2023-02-24,H,4,2,55,8,0
'1313253',BAR1,453.6,KG,2023-02-24,S,4,2,55,8,0
'1313253',BAR1,703.08,KG,2023-02-24,S,4,2,55,8,0
'1313253',BAR1,657.72,KG,2023-02-24,S,4,2,55,8,0
'1313253',BAR1,16329.6,KG,2023-02-24,S,4,2,55,8,0
'1313253',BAR1,907.2,KG,2023-02-25,H,5,2,56,8,1
'1313253',BAR1,4536.0,KG,2023-02-27,H,0,2,58,9,0
'1313253',BAR1,6350.4,KG,2023-02-28,H,1,2,59,9,0
'1313253',BAR1,5443.2,KG,2023-03-01,H,2,3,60,9,0
'1313253',BAR1,10795.68,KG,2023-03-02,H,3,3,61,9,0
'1313253',BAR1,544.32,KG,2023-03-02,H,3,3,61,9,0
'1313253',BAR1,2721.6,KG,2023-03-04,H,5,3,63,9,1
'1313253',BAR1,907.2,KG,2023-03-04,H,5,3,63,9,1
'1313253',BAR1,10886.4,KG,2023-03-04,H,5,3,63,9,1
'1313253',BAR1,453.6,KG,2023-03-04,H,5,3,63,9,1
'1313253',BAR1,9072.0,KG,2023-03-06,H,0,3,65,10,0
'1313253',BAR1,6804.0,KG,2023-03-07,H,1,3,66,10,0
'1313253',BAR1,3628.8,KG,2023-03-07,H,1,3,66,10,0
'1313253',BAR1,635.04,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,907.2,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,272.16,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,16329.6,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,249.48,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,453.6,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,204.12,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,8164.8,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,9072.0,KG,2023-03-07,S,1,3,66,10,0
'1313253',BAR1,2721.6,KG,2023-03-08,H,2,3,67,10,0
'1313253',BAR1,2721.6,KG,2023-03-09,H,3,3,68,10,0
'1313253',BAR1,7257.6,KG,2023-03-10,H,4,3,69,10,0
'1313253',BAR1,9072.0,KG,2023-03-10,S,4,3,69,10,0
'1313253',BAR1,7257.6,KG,2023-03-10,S,4,3,69,10,0
'1313253',BAR1,226.8,KG,2023-03-10,S,4,3,69,10,0
'1313253',BAR1,680.4,KG,2023-03-10,S,4,3,69,10,0
'1313253',BAR1,907.2,KG,2023-03-10,S,4,3,69,10,0
'1313253',BAR1,7938.0,KG,2023-03-11,H,5,3,70,10,1
'1313253',BAR1,2721.6,KG,2023-03-11,H,5,3,70,10,1
'1313253',BAR1,907.2,KG,2023-03-11,H,5,3,70,10,1
'1313253',BAR1,907.2,KG,2023-03-13,S,0,3,72,11,0
'1313253',BAR1,8164.8,KG,2023-03-14,H,1,3,73,11,0
'1313253',BAR1,2721.6,KG,2023-03-15,H,2,3,74,11,0
'1313253',BAR1,680.4,KG,2023-03-15,H,2,3,74,11,0
'1313253',BAR1,1814.4,KG,2023-03-15,H,2,3,74,11,0
'1313253',BAR1,6350.4,KG,2023-03-16,H,3,3,75,11,0
'1313253',BAR1,18144.0,KG,2023-03-17,S,4,3,76,11,0
'1313253',BAR1,453.6,KG,2023-03-18,H,5,3,77,11,1
'1313253',BAR1,6350.4,KG,2023-03-18,H,5,3,77,11,1
'1313253',BAR1,907.2,KG,2023-03-18,H,5,3,77,11,1
'1313253',BAR1,907.2,KG,2023-03-18,S,5,3,77,11,1
'1313253',BAR1,5397.84,KG,2023-03-18,S,5,3,77,11,1
'1313253',BAR1,11838.96,KG,2023-03-18,S,5,3,77,11,1
'1313253',BAR1,4536.0,KG,2023-03-20,H,0,3,79,12,0
'1313253',BAR1,907.2,KG,2023-03-20,H,0,3,79,12,0
'1313253',BAR1,18144.0,KG,2023-03-21,S,1,3,80,12,0
'1313253',BAR1,907.2,KG,2023-03-22,H,2,3,81,12,0
'1313253',BAR1,5443.2,KG,2023-03-23,H,3,3,82,12,0
'1313253',BAR1,1814.4,KG,2023-03-24,H,4,3,83,12,0
'1313253',BAR1,15422.4,KG,2023-03-24,S,4,3,83,12,0
'1313253',BAR1,2721.6,KG,2023-03-24,S,4,3,83,12,0
'1313253',BAR1,703.08,KG,2023-03-25,H,5,3,84,12,1
'1313253',BAR1,2721.6,KG,2023-03-25,H,5,3,84,12,1
'1313253',BAR1,14515.2,KG,2023-03-25,H,5,3,84,12,1
'1313253',BAR1,226.8,KG,2023-03-25,H,5,3,84,12,1
'1313253',BAR1,1814.4,KG,2023-03-27,H,0,3,86,13,0
'1313253',BAR1,1814.4,KG,2023-03-28,H,1,3,87,13,0
'1313253',BAR1,10886.4,KG,2023-03-28,S,1,3,87,13,0
'1313253',BAR1,498.96,KG,2023-03-28,S,1,3,87,13,0
'1313253',BAR1,907.2,KG,2023-03-28,S,1,3,87,13,0
'1313253',BAR1,408.24,KG,2023-03-28,S,1,3,87,13,0
'1313253',BAR1,4536.0,KG,2023-03-28,S,1,3,87,13,0
'1313253',BAR1,680.4,KG,2023-03-28,S,1,3,87,13,0
'1313253',BAR1,226.8,KG,2023-03-28,S,1,3,87,13,0
'1313253',BAR1,7257.6,KG,2023-03-29,H,2,3,88,13,0
'1313253',BAR1,3628.8,KG,2023-03-29,H,2,3,88,13,0
'1313253',BAR1,3628.8,KG,2023-03-30,H,3,3,89,13,0
'1313253',BAR1,5443.2,KG,2023-03-31,H,4,3,90,13,0
'1313253',BAR1,4536.0,KG,2023-03-31,H,4,3,90,13,0
'1313253',BAR1,907.2,KG,2023-04-01,S,5,4,91,13,1
'1313253',BAR1,476.28,KG,2023-04-01,S,5,4,91,13,1
'1313253',BAR1,7257.6,KG,2023-04-01,S,5,4,91,13,1
'1313253',BAR1,9072.0,KG,2023-04-01,S,5,4,91,13,1
'1313253',BAR1,430.92,KG,2023-04-01,S,5,4,91,13,1
'1313253',BAR1,6350.4,KG,2023-04-03,H,0,4,93,14,0
'1313253',BAR1,9979.2,KG,2023-04-03,S,0,4,93,14,0
'1313253',BAR1,725.76,KG,2023-04-03,S,0,4,93,14,0
'1313253',BAR1,7257.6,KG,2023-04-03,S,0,4,93,14,0
'1313253',BAR1,181.44,KG,2023-04-03,S,0,4,93,14,0
'1313253',BAR1,5443.2,KG,2023-04-04,H,1,4,94,14,0
'1313253',BAR1,11340.0,KG,2023-04-06,H,3,4,96,14,0
'1313253',BAR1,2721.6,KG,2023-04-06,H,3,4,96,14,0
'1313253',BAR1,2721.6,KG,2023-04-06,H,3,4,96,14,0
'1313253',BAR1,2041.2,KG,2023-04-10,H,0,4,100,15,0
'1313253',BAR1,680.4,KG,2023-04-10,H,0,4,100,15,0
'1313253',BAR1,4536.0,KG,2023-04-11,H,1,4,101,15,0
